Unnamed: 0,id,sku,short_description,price,list_price,discount,discount_rate,rating_average,review_count,quantity_sold,inventory_status,product_name,brand_id,brand_name
772,263073487,2825886769659,...,5490000,5490000,0,0,5.0,9,17,available,...,162007,Tecno
773,274544634,4313143055173,"Thông số kỹ thuậtMàn hình:IPS LCD, 90Hz, 550 nits6.79 inches, Full HD+ (1080 x 2460 pixels)Tỷ lệ 20.5:9, mật độ điểm ảnh ~396 ppiHệ điều hành:Android 13, MIUI 14Camera sau:50 MP, f/1.8 ...",3090000,3590000,500000,14,0.0,0,1,available,"Thông số kỹ thuậtMàn hình:IPS LCD, 90Hz, 550 nits6.79 inches, Full HD+ (1080 x 2460 pixels)Tỷ lệ 20.5:9, mật độ điểm ảnh ~396 ppiHệ điều hành:Android 13, MIUI 14Camera sau:50 MP, f/1.8 ...",25422,Xiaomi
774,255866251,3568332829406,"Thông số kỹ thuậtMàn hình6.6 inch, PLS LCD, FHD+, 1080 x 2408 PixelsCamera sau50.0 MP + 2.0 MP + 2.0 MPCamera Selfie13.0 MPRAM4 GBBộ nhớ trong128 GBCPUExynos 850Dung lượng pin5000 mAhT...",3349000,4490000,1141000,25,0.0,0,0,available,"Thông số kỹ thuậtMàn hình6.6 inch, PLS LCD, FHD+, 1080 x 2408 PixelsCamera sau50.0 MP + 2.0 MP + 2.0 MPCamera Selfie13.0 MPRAM4 GBBộ nhớ trong128 GBCPUExynos 850Dung lượng pin5000 mAhT...",18802,Samsung
775,273016223,7766886052540,"Điện Thoại Xiaomi Redmi A2 2GB/32GB - Hàng Chính HãngBộ sản phẩm gồm: Thân máy, pin, sạc, cáp USB C, hướng dẫn, cây tháo sim.Màn hình với kích thước lớn- Xiaomi Redmi A2 sử dụng tấm nền IPS LCD ch...",1729000,2190000,461000,21,0.0,0,3,available,"Điện Thoại Xiaomi Redmi A2 2GB/32GB - Hàng Chính HãngBộ sản phẩm gồm: Thân máy, pin, sạc, cáp USB C, hướng dẫn, cây tháo sim.Màn hình với kích thước lớn- Xiaomi Redmi A2 sử dụng tấm nền IPS LCD ch...",25422,Xiaomi
776,273897590,1957495015051,Điện thoại Tecno SPARK 20c----Thông số kỹ thuật• Loa kép dts 400% âm lượng• Màn hình Đục lỗ 90Hz• Camera sau 50MP | 2 đèn Flash Selfie• RAM 8(4+4)GB | ROM 128GB• Dynamic Port• Sạc Nhanh ...,2690000,2690000,0,0,0.0,0,0,available,Điện thoại Tecno SPARK 20c----Thông số kỹ thuật• Loa kép dts 400% âm lượng• Màn hình Đục lỗ 90Hz• Camera sau 50MP | 2 đèn Flash Selfie• RAM 8(4+4)GB | ROM 128GB• Dynamic Port• Sạc Nhanh ...,162007,Tecno
777,274191773,4124844928679,"Mô tả sản phẩm Điện thoại ZTE Libero 5G IV - 4GB/128GB Dimensity 700 , Kháng nước IP67 , Sạc nhanh 22,5W - Mới nguyên seal - Hàng nhập khẩuCấu hình chi tiết : Độ phân giải Full HD+ (1080 x 2400 ...",2399000,2990000,591000,20,5.0,1,1,available,"Mô tả sản phẩm Điện thoại ZTE Libero 5G IV - 4GB/128GB Dimensity 700 , Kháng nước IP67 , Sạc nhanh 22,5W - Mới nguyên seal - Hàng nhập khẩuCấu hình chi tiết : Độ phân giải Full HD+ (1080 x 2400 ...",162007,Tecno
778,272555368,7570165499992,"Tiếp tục là cái tên gây sốt tại thị trường Việt Nam nhờ cấu hình mạnh mẽ cùng mức giá bán phải chăng. Điện thoại được trang bị chip Dimensity 8200-Ultra mạnh mẽ, màn hình đẹp và còn được hợp tác với L...",11300000,11990000,690000,6,5.0,1,3,available,"Tiếp tục là cái tên gây sốt tại thị trường Việt Nam nhờ cấu hình mạnh mẽ cùng mức giá bán phải chăng. Điện thoại được trang bị chip Dimensity 8200-Ultra mạnh mẽ, màn hình đẹp và còn được hợp tác với L...",25422,Xiaomi
779,273411988,8800695148829,"Thông số kỹ thuậtMàn hình 6.74 inch, IPS LCD, HD+, 720 x 1600 PixelsCamera sau 50.0 MP + 2.0 MPCamera Selfie 8.0 MPRAM 6 GBBộ nhớ trong 128 GBCPU Helio G85GPU Mali-G52 MC2Dung lượng pin 5000 m...",3090000,3490000,400000,11,0.0,0,1,available,"Thông số kỹ thuậtMàn hình 6.74 inch, IPS LCD, HD+, 720 x 1600 PixelsCamera sau 50.0 MP + 2.0 MPCamera Selfie 8.0 MPRAM 6 GBBộ nhớ trong 128 GBCPU Helio G85GPU Mali-G52 MC2Dung lượng pin 5000 m...",25422,Xiaomi
780,273685412,8969073556044,"Màn hình: Super AMOLED 6.5"", Full HD+ (1080 x 2340 Pixels)Hệ điều hành: Android 14Camera sau: 50 MP+8 MP+2 MPCamera trước: 13 MPChipset: Exynos 1280 8 nhânRAM: 6 GBBộ nhớ trong:...",6590000,6590000,0,0,0.0,0,0,available,"Màn hình: Super AMOLED 6.5"", Full HD+ (1080 x 2340 Pixels)Hệ điều hành: Android 14Camera sau: 50 MP+8 MP+2 MPCamera trước: 13 MPChipset: Exynos 1280 8 nhânRAM: 6 GBBộ nhớ trong:...",18802,Samsung
781,273942001,9188045788921,"Thiết kế đổi mới cùng độ mỏng ấn tượng 7.97 mmThiết kế của Redmi Note 13 mang đậm dấu ấn của sự tinh tế và sang trọng. Máy sở hữu một hình dáng vuông vức, với khung viền và mặt lưng được chế tạo độc ...",4090000,4490000,400000,9,4.8,39,175,available,"Thiết kế đổi mới cùng độ mỏng ấn tượng 7.97 mmThiết kế của Redmi Note 13 mang đậm dấu ấn của sự tinh tế và sang trọng. Máy sở hữu một hình dáng vuông vức, với khung viền và mặt lưng được chế tạo độc ...",25422,Xiaomi
782,197214029,1840508024491,"Nội dung quảng cáoiPhone 14. Với hệ thống camera kép tiên tiến nhất từng có trên iPhone. Chụp những bức ảnh tuyệt đẹp trong điều kiện từ thiếu sáng đến dư sáng. Phát hiện Va Chạm,1 một tính năng an t...",16490000,24990000,8500000,34,5.0,141,572,available,"Nội dung quảng cáoiPhone 14. Với hệ thống camera kép tiên tiến nhất từng có trên iPhone. Chụp những bức ảnh tuyệt đẹp trong điều kiện từ thiếu sáng đến dư sáng. Phát hiện Va Chạm,1 một tính năng an t...",17827,Apple
783,273258830,9898804509755,...,2590000,3050000,460000,15,4.8,41,260,available,...,18802,Samsung
784,274568845,4852721265409,"Màn hình: LTPO AMOLED 6.36"",Full HD+ (1080 x 2340 Pixels)Hệ điều hành: Android 14Camera sau: Chính 50 MP + Phụ 50 MP + 50 MPCamera trước: 32 MPChipset: Snapdragon 8 Gen 3RAM: 12 GB...",22990000,22990000,0,0,0.0,0,0,available,"Màn hình: LTPO AMOLED 6.36"",Full HD+ (1080 x 2340 Pixels)Hệ điều hành: Android 14Camera sau: Chính 50 MP + Phụ 50 MP + 50 MPCamera trước: 32 MPChipset: Snapdragon 8 Gen 3RAM: 12 GB...",25422,Xiaomi
785,273127929,8784401196580,"Xiaomi 13T nổi bật với mặt lưng được làm từ da cao cấp hoặc kính, đảm bảo mang lại cảm giác mềm mại và sang trọng khi cầm nắm. Mặt lưng phẳng của điện thoại này kết hợp với viền kim loại theo kiểu phẳ...",12990000,12990000,0,0,0.0,0,0,available,"Xiaomi 13T nổi bật với mặt lưng được làm từ da cao cấp hoặc kính, đảm bảo mang lại cảm giác mềm mại và sang trọng khi cầm nắm. Mặt lưng phẳng của điện thoại này kết hợp với viền kim loại theo kiểu phẳ...",25422,Xiaomi
786,270832077,8459454753407,"Thiết kế của Xiaomi Redmi 12 4GB được lấy cảm hứng từ sự tối giản khi mặt lưng được làm từ kính bóng bẩy đi cùng với thân máy khá mỏng nhẹ mang đến vẻ ngoài thời trang, trẻ trung cùng khả năng cầm nắm...",3890000,3890000,0,0,0.0,0,1,available,"Thiết kế của Xiaomi Redmi 12 4GB được lấy cảm hứng từ sự tối giản khi mặt lưng được làm từ kính bóng bẩy đi cùng với thân máy khá mỏng nhẹ mang đến vẻ ngoài thời trang, trẻ trung cùng khả năng cầm nắm...",25422,Xiaomi
787,168320000,5738300715368,"Màn hìnhCông nghệ màn hình:Độ phân giải:Màn hình rộng:6.53"" - Tần số quét 60 HzĐộ sáng tối đa:400 nitsMặt kính cảm ứng:Camera sau13 MPQuay phim:Đèn Fl...",2088000,2088000,0,0,0.0,0,0,available,"Màn hìnhCông nghệ màn hình:Độ phân giải:Màn hình rộng:6.53"" - Tần số quét 60 HzĐộ sáng tối đa:400 nitsMặt kính cảm ứng:Camera sau13 MPQuay phim:Đèn Fl...",25422,Xiaomi
788,191689878,8109773234672,Thiết kế trẻ trungOPPO A57 4G có màn hình giọt nước ở mặt trước. Khung viền còn được vát phẳng tạo cảm giác sang trọng khi cầm trên tay. Thiết bị được giới thiệu với hai màu sắc trẻ trung: Glowing Gre...,4632000,4632000,0,0,0.0,0,0,available,Thiết kế trẻ trungOPPO A57 4G có màn hình giọt nước ở mặt trước. Khung viền còn được vát phẳng tạo cảm giác sang trọng khi cầm trên tay. Thiết bị được giới thiệu với hai màu sắc trẻ trung: Glowing Gre...,25643,OPPO
789,251275686,8119671448825,"Diện mạo phá cách năng động, hiệu năng ổn định phục vụ tốt nhu cầu giải trí là chiếc smartphone “đáng đồng tiền bát gạo” bởi chúng không những sở hữu diện mạo hết mực thẩm mỹ, tinh tế đến từng chi t...",4632000,4632000,0,0,0.0,0,0,available,"Diện mạo phá cách năng động, hiệu năng ổn định phục vụ tốt nhu cầu giải trí là chiếc smartphone “đáng đồng tiền bát gạo” bởi chúng không những sở hữu diện mạo hết mực thẩm mỹ, tinh tế đến từng chi t...",25643,OPPO
790,253443951,3517813172561,ĐẶC ĐIỂM NỔI BẬTKiểu dáng hiện đại cùng nhiều lựa chọn về màu sắc giúp phù hợp với nhiều ngườiKhông gian hiển thị rộng lớn với màn hình 6.6 inch cùng tấm nền LCD thế hệ mớiChip Exynos 1330 độc qu...,5292000,5292000,0,0,0.0,0,0,available,ĐẶC ĐIỂM NỔI BẬTKiểu dáng hiện đại cùng nhiều lựa chọn về màu sắc giúp phù hợp với nhiều ngườiKhông gian hiển thị rộng lớn với màn hình 6.6 inch cùng tấm nền LCD thế hệ mớiChip Exynos 1330 độc qu...,18802,Samsung
791,273636845,8050596986979,"Màn hìnhCông nghệ màn hình:PLS LCDĐộ phân giải:HD+ (720 x 1600 Pixels)Màn hình rộng:6.7"" - Tần số quét 60 HzĐộ sáng tối đa:576 nitsMặt kính cảm ứng:Kính cường lựcCamera sauĐộ phân giải:Chín...",3025000,3025000,0,0,0.0,0,0,available,"Màn hìnhCông nghệ màn hình:PLS LCDĐộ phân giải:HD+ (720 x 1600 Pixels)Màn hình rộng:6.7"" - Tần số quét 60 HzĐộ sáng tối đa:576 nitsMặt kính cảm ứng:Kính cường lựcCamera sauĐộ phân giải:Chín...",18802,Samsung
792,247016383,2988856654231,"Thông số kỹ thuật Kích thước màn hình 6.71 inchesCông nghệ màn hình IPS LCDCamera sau :Camera góc rộng: 50MP, PDAFCamera đo độ sâu: 0.08MPCamera trước 5 MPChipset Mediatek MT6769Z Helio G85 (1...",3168000,3168000,0,0,0.0,0,0,available,"Thông số kỹ thuật Kích thước màn hình 6.71 inchesCông nghệ màn hình IPS LCDCamera sau :Camera góc rộng: 50MP, PDAFCamera đo độ sâu: 0.08MPCamera trước 5 MPChipset Mediatek MT6769Z Helio G85 (1...",25422,Xiaomi
793,190544267,3929041121914,"Điện Thoại Oppo A57 4GB/64GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, bộ sạc, cáp USB, dụng cụ lấy sim, sách hướng dẫn, ốp lưng điện thoại. Màn hình tràn viền, sắc nét- Oppo A57 có màn hìn...",4284000,4284000,0,0,0.0,0,1,available,"Điện Thoại Oppo A57 4GB/64GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, bộ sạc, cáp USB, dụng cụ lấy sim, sách hướng dẫn, ốp lưng điện thoại. Màn hình tràn viền, sắc nét- Oppo A57 có màn hìn...",25643,OPPO
794,190701486,6997433494050,ĐIỆN THOẠI OPPO A57 (4GB/64GB) - HÀNG CHÍNH HÃNG.- Bảo hành 12 tháng tại các ttbh OPPO toàn quốc.- 30 NGÀY ĐỔI MỚI 1 - 1 nếu có lỗi từ nhà sản xuất tại các TTBH OPPO Toàn quốc.Thông số kỹ thu...,4284000,4284000,0,0,0.0,0,0,available,ĐIỆN THOẠI OPPO A57 (4GB/64GB) - HÀNG CHÍNH HÃNG.- Bảo hành 12 tháng tại các ttbh OPPO toàn quốc.- 30 NGÀY ĐỔI MỚI 1 - 1 nếu có lỗi từ nhà sản xuất tại các TTBH OPPO Toàn quốc.Thông số kỹ thu...,25643,OPPO
795,260406257,6923064810245,"Điện thoại thông minh bền bỉ lâu dàiChống nước IP68, Chống bụi IP69K, Chống rơi MIL-STD-810HAndroid 13, Lõi tám , Pin 10600mAhMàn hình 6,52"" HD+RAM 4GB + ROM 64GB + Có thể mở rộng 1TBCamera trướ...",3990000,3990000,0,0,0.0,0,2,available,"Điện thoại thông minh bền bỉ lâu dàiChống nước IP68, Chống bụi IP69K, Chống rơi MIL-STD-810HAndroid 13, Lõi tám , Pin 10600mAhMàn hình 6,52"" HD+RAM 4GB + ROM 64GB + Có thể mở rộng 1TBCamera trướ...",112735,Oukitel
796,198858451,1925907388054,"Màn hình: IPS LCD 6.5"", HD+ (720 x 1600 Pixels)Hệ điều hành: Android 12Camera sau: 50 MP + 2 MP + 2 MPCamera trước: 5 MPChipset: Exynos 850RAM: 4 GBBộ nhớ trong: 64 GBCổng ...",3990000,3990000,0,0,5.0,2,11,available,"Màn hình: IPS LCD 6.5"", HD+ (720 x 1600 Pixels)Hệ điều hành: Android 12Camera sau: 50 MP + 2 MP + 2 MPCamera trước: 5 MPChipset: Exynos 850RAM: 4 GBBộ nhớ trong: 64 GBCổng ...",18802,Samsung
797,262516014,3681856640082,"Được giới thiệu vào tháng 03/2023, Samsung Galaxy A34 5G là một lựa chọn đáng chú ý trong thị trường điện thoại Android tầm trung. Với kết nối 5G tiên tiến và hiệu suất đáng tin cậy, sản phẩm hứa hẹn ...",7164000,7164000,0,0,5.0,1,1,available,"Được giới thiệu vào tháng 03/2023, Samsung Galaxy A34 5G là một lựa chọn đáng chú ý trong thị trường điện thoại Android tầm trung. Với kết nối 5G tiên tiến và hiệu suất đáng tin cậy, sản phẩm hứa hẹn ...",18802,Samsung
798,274059475,3137655615044,...,33990000,33990000,0,0,0.0,0,1,available,...,18802,Samsung
799,273430216,8591348994256,"Màn hình đục lỗ 6,81 inch , Độ phân giải: 1080 x 2400 FHD +Bộ xử lý MediaTek Helio G95, CPU: MediaTek MT6785Kiến trúc CPU: 2xCortex-A76 + 6xCortex-A55, quy trình 12nmTần số CPU: Octa Core, lên đến...",7990000,7990000,0,0,0.0,0,0,available,"Màn hình đục lỗ 6,81 inch , Độ phân giải: 1080 x 2400 FHD +Bộ xử lý MediaTek Helio G95, CPU: MediaTek MT6785Kiến trúc CPU: 2xCortex-A76 + 6xCortex-A55, quy trình 12nmTần số CPU: Octa Core, lên đến...",169013,Ulefone
800,271128271,5675887651728,"Điện Thoại Oppo A58 6GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, vỏ bảo vệ, sách hướng dẫn.Màn hình sắc nét- Oppo A58 được trang bị trên tấm nền LTPS LC...",4349000,4990000,641000,13,5.0,2,4,available,"Điện Thoại Oppo A58 6GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, vỏ bảo vệ, sách hướng dẫn.Màn hình sắc nét- Oppo A58 được trang bị trên tấm nền LTPS LC...",25643,OPPO
801,65091422,1912696032151,"Pin quái vật 10000mAh, thời gian chờ 30 ngày với một lần sạc Lợi ích từ tối ưu hóa năng lượng của chipset, pin tích hợp 10000 mAh cho phép một lần sạc trong 750 giờ ở chế độ chờ, 52 giờ gọi, 10 gi...",6990000,6990000,0,0,5.0,2,5,available,"Pin quái vật 10000mAh, thời gian chờ 30 ngày với một lần sạc Lợi ích từ tối ưu hóa năng lượng của chipset, pin tích hợp 10000 mAh cho phép một lần sạc trong 750 giờ ở chế độ chờ, 52 giờ gọi, 10 gi...",112735,Oukitel
802,271982547,4897703916159,"Màn hình HD 18: 9 / 5.5 "" , Độ phân giải: 1440 * 720Hệ điều hành: Android 11.0CPU: MT6762D Octa CoreRAM 8GB(Ram 4GB+ 4Gb),Rom 64gbCamera sau: 13MP , Camera trước: 5MPPin: 4000mAhKhe cắm thẻ: 2 ...",3990000,3990000,0,0,5.0,1,3,available,"Màn hình HD 18: 9 / 5.5 "" , Độ phân giải: 1440 * 720Hệ điều hành: Android 11.0CPU: MT6762D Octa CoreRAM 8GB(Ram 4GB+ 4Gb),Rom 64gbCamera sau: 13MP , Camera trước: 5MPPin: 4000mAhKhe cắm thẻ: 2 ...",112735,Oukitel
803,273359059,2157739629646,"Màn hình 6,52"" HD+Độ phân giải màn hình: 720*1600CPU:T606 , Lõi OctaHệ điều hành: Android 13RAM 16GB(8GB + 8GB), ROM 128GB (Mở rộng lên tới 1TB)SIM: Hai SIM Chế độ chờ képCamera trước: 5MPCa...",4990000,4990000,0,0,0.0,0,0,available,"Màn hình 6,52"" HD+Độ phân giải màn hình: 720*1600CPU:T606 , Lõi OctaHệ điều hành: Android 13RAM 16GB(8GB + 8GB), ROM 128GB (Mở rộng lên tới 1TB)SIM: Hai SIM Chế độ chờ képCamera trước: 5MPCa...",112735,Oukitel
804,249156531,7146991286456,"Realme C55 - Mỏng nhẹ sang trọng, sở hữu hàng loạt tính năng ưu việt C55 sở hữu độ mỏng vượt trội chỉ 7.89mm, nặng chỉ 189.5g, mang đến diện mạo sang trọng và tạo cảm giác thoải mái khi cầm nắm. Trọ...",4680000,4990000,310000,6,0.0,0,0,available,"Realme C55 - Mỏng nhẹ sang trọng, sở hữu hàng loạt tính năng ưu việt C55 sở hữu độ mỏng vượt trội chỉ 7.89mm, nặng chỉ 189.5g, mang đến diện mạo sang trọng và tạo cảm giác thoải mái khi cầm nắm. Trọ...",247549,Realme
805,225228869,9898810871311,Đặc điểm sản phẩmModel:S918Màu sắc:Xanh lụcNhà sản xuất:SamsungXuất xứ:Việt NamNăm ra mắt :T2. 2023Thời gian bảo hành:12 ThángĐịa điểm bảo hành:Nguyễn KimRAM:8GBBộ nhớ trong:256GB...,31490000,31990000,500000,2,0.0,0,0,available,Đặc điểm sản phẩmModel:S918Màu sắc:Xanh lụcNhà sản xuất:SamsungXuất xứ:Việt NamNăm ra mắt :T2. 2023Thời gian bảo hành:12 ThángĐịa điểm bảo hành:Nguyễn KimRAM:8GBBộ nhớ trong:256GB...,18802,Samsung
806,274542883,9038724765213,"Điện Thoại Samsung A35 5G 8GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, cáp sạc, dụng cụ lấy sim, sách hướng dẫn.Màn hình rộng rãi, chất lượng hình ảnh rực rỡ, sắc nét- Sở hữu màn hình...",8290000,8290000,0,0,0.0,0,3,available,"Điện Thoại Samsung A35 5G 8GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, cáp sạc, dụng cụ lấy sim, sách hướng dẫn.Màn hình rộng rãi, chất lượng hình ảnh rực rỡ, sắc nét- Sở hữu màn hình...",18802,Samsung
808,262514707,1830924822757,"Màn hình: AMOLED 6.67"", Full HD+(2400 x 1080 Pixels)Hệ điều hành: Android 12Camera sau: 108MP+8MP+2MPCamera trước: 16 MPRAM: 8 GBBộ nhớ trong: 256 GBCổng kết nối/sạc: USB Type-C...",7990000,7990000,0,0,0.0,0,2,available,"Màn hình: AMOLED 6.67"", Full HD+(2400 x 1080 Pixels)Hệ điều hành: Android 12Camera sau: 108MP+8MP+2MPCamera trước: 16 MPRAM: 8 GBBộ nhớ trong: 256 GBCổng kết nối/sạc: USB Type-C...",25422,Xiaomi
809,273438724,1205013920101,"Thông số kỹ thuậtMàn hình6.7 inch, PLS LCD, FHD+, 1080 x 2400 PixelsCamera sau50.0 MP + 2.0 MP + 2.0 MPCamera Selfie13.0 MPRAM4 GBBộ nhớ trong128 GBCPUSnapdragon 680Dung l...",3269000,3990000,721000,18,0.0,0,1,available,"Thông số kỹ thuậtMàn hình6.7 inch, PLS LCD, FHD+, 1080 x 2400 PixelsCamera sau50.0 MP + 2.0 MP + 2.0 MPCamera Selfie13.0 MPRAM4 GBBộ nhớ trong128 GBCPUSnapdragon 680Dung l...",18802,Samsung
810,248704404,1545370894716,"Samsung Galaxy A14 4GB là chiếc điện thoại mới thuộc dòng A, được ra mắt tại thị trường Việt Nam vào tháng 03/2023 và được định hình là mẫu điện thoại thuộc phân khúc giá rẻ. Với mức giá phù hợp, máy ...",3672000,3672000,0,0,0.0,0,1,available,"Samsung Galaxy A14 4GB là chiếc điện thoại mới thuộc dòng A, được ra mắt tại thị trường Việt Nam vào tháng 03/2023 và được định hình là mẫu điện thoại thuộc phân khúc giá rẻ. Với mức giá phù hợp, máy ...",18802,Samsung
811,261946899,7191942261556,"Cấu hình Điện thoại Samsung Galaxy A14 6GB Màn hình: PLS LCD6.6""Full HD+Hệ điều hành: Android 13Camera sau: Chính 50 MP & Phụ 5 MP, 2 MPCamera trước: 13 MPChip: Exynos 850RAM: 6 GBDung lượ...",4990000,4990000,0,0,0.0,0,0,available,"Cấu hình Điện thoại Samsung Galaxy A14 6GB Màn hình: PLS LCD6.6""Full HD+Hệ điều hành: Android 13Camera sau: Chính 50 MP & Phụ 5 MP, 2 MPCamera trước: 13 MPChip: Exynos 850RAM: 6 GBDung lượ...",18802,Samsung
812,274179544,5285710710250,"Vẻ ngoài mang hơi hướng hiện đạiĐiểm đầu tiên mà mình muốn đề cập đến khi nói về mẫu điện thoại này chính là thiết kế. Máy mang đậm phong cách vuông vức, tạo nên một ấn tượng sang trọng và rất chỉnh ...",3390000,4190000,800000,19,5.0,1,837,available,"Vẻ ngoài mang hơi hướng hiện đạiĐiểm đầu tiên mà mình muốn đề cập đến khi nói về mẫu điện thoại này chính là thiết kế. Máy mang đậm phong cách vuông vức, tạo nên một ấn tượng sang trọng và rất chỉnh ...",247549,Realme
813,251930431,9257226632693,Samsung Galaxy A04e 3/32G Chính Hãng - BHĐT   Sự lựa chọn hàng đầu cho mục đích giải trí   Là điện thoại phục vụ cho nhu cầu giải trí mỗi ngày. Chiếc điện thoại Samsung này sẽ cho phép bạn thoải ...,2090000,2090000,0,0,0.0,0,0,available,Samsung Galaxy A04e 3/32G Chính Hãng - BHĐT   Sự lựa chọn hàng đầu cho mục đích giải trí   Là điện thoại phục vụ cho nhu cầu giải trí mỗi ngày. Chiếc điện thoại Samsung này sẽ cho phép bạn thoải ...,18802,Samsung
814,274392442,1669746107535,"Màn hình: IPS LCD 6.56"", HD+(720 x 1612 Pixels)Hệ điều hành: Android 13Camera sau: 50 MP + 2 MPCamera trước: 5 MPChipset: MediaTek Helio G85 8 nhânRAM: 4/6 GBBộ nhớ trong: 128 GB...",4490000,4490000,0,0,0.0,0,0,available,"Màn hình: IPS LCD 6.56"", HD+(720 x 1612 Pixels)Hệ điều hành: Android 13Camera sau: 50 MP + 2 MPCamera trước: 5 MPChipset: MediaTek Helio G85 8 nhânRAM: 4/6 GBBộ nhớ trong: 128 GB...",25643,OPPO
815,274166857,7525500796360,"Màn hình: Dynamic AMOLED 2X, 6.4"", 1080 x 2340 pixels (FullHD+)Hệ điều hành: Android 13Camera sau: 50MP + 12MP + 8MPCamera trước: 10 MPChipset: Exynos 2200 8 nhânRAM: 8 GBBộ nhớ tron...",11479000,14890000,3411000,23,0.0,0,0,available,"Màn hình: Dynamic AMOLED 2X, 6.4"", 1080 x 2340 pixels (FullHD+)Hệ điều hành: Android 13Camera sau: 50MP + 12MP + 8MPCamera trước: 10 MPChipset: Exynos 2200 8 nhânRAM: 8 GBBộ nhớ tron...",18802,Samsung
816,273718967,2058140385976,"Điện Thoại Samsung A15 8GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, cáp dữ liệu, tài liệu hướng dẫn, dụng cụ lấy sim.Màn hình hiển thị chất lượng sắc nét, mượt mà- Trang bị màn hình S...",4339000,4990000,651000,13,5.0,2,4,available,"Điện Thoại Samsung A15 8GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, cáp dữ liệu, tài liệu hướng dẫn, dụng cụ lấy sim.Màn hình hiển thị chất lượng sắc nét, mượt mà- Trang bị màn hình S...",18802,Samsung
817,263073555,1915338332912,...,4990000,4990000,0,0,4.8,6,13,available,...,162007,Tecno
818,244303202,2325349939277,"Điện Thoại Samsung A14 4GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, cáp dữ liệu, tài liệu hướng dẫn, dụng cụ lấy sim và lấy thẻ nhớ. Khám phá màn hình sống động và chân thực- Màn hình...",3349000,4490000,1141000,25,5.0,1,2,available,"Điện Thoại Samsung A14 4GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, cáp dữ liệu, tài liệu hướng dẫn, dụng cụ lấy sim và lấy thẻ nhớ. Khám phá màn hình sống động và chân thực- Màn hình...",18802,Samsung
819,272348047,3434612499156,"Điện Thoại Samsung A05s 4GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, cáp dữ liệu, tài liệu hướng dẫn, dụng cụ lấy sim.Màn hình 6.7 inch lớn nhất dòng Galaxy A- Được trang bị màn hình ...",3239000,3990000,751000,19,5.0,12,28,available,"Điện Thoại Samsung A05s 4GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, cáp dữ liệu, tài liệu hướng dẫn, dụng cụ lấy sim.Màn hình 6.7 inch lớn nhất dòng Galaxy A- Được trang bị màn hình ...",18802,Samsung
820,274507025,3714019405863,"Realme ra mắt 'chiến thần giá rẻ' chạy chip Dimensity 6100 Plus 5G, giá 'ngon' Thông số kỹ thuậtMàn hình:IPS LCD, 120Hz 6.72 inches, Full HD+ (1080 x 2400 pixels) Tỷ lệ 20:9, mật độ điểm ản...",3250000,3990000,740000,19,5.0,1,2,available,"Realme ra mắt 'chiến thần giá rẻ' chạy chip Dimensity 6100 Plus 5G, giá 'ngon' Thông số kỹ thuậtMàn hình:IPS LCD, 120Hz 6.72 inches, Full HD+ (1080 x 2400 pixels) Tỷ lệ 20:9, mật độ điểm ản...",247549,Realme
821,273373436,5241250078578,Thông số kỹ thuậtKích thước màn hình 6.74 inchesCông nghệ màn hình IPS LCDCamera sau Chính 50 MP & Phụ 2 MPCamera trước 8 MPChipset MediaTek Helio G85 8 nhânDung lượng RAM 6 GBBộ nhớ trong ...,3090000,3490000,400000,11,5.0,1,3,available,Thông số kỹ thuậtKích thước màn hình 6.74 inchesCông nghệ màn hình IPS LCDCamera sau Chính 50 MP & Phụ 2 MPCamera trước 8 MPChipset MediaTek Helio G85 8 nhânDung lượng RAM 6 GBBộ nhớ trong ...,25422,Xiaomi
822,271494404,8812198149648,"Thông số kỹ thuật Màn hình TFT LCD; 6.78 inches; Full HD+ (1080 x 2460 Pixels); Tần số quét 120Hz; Tần số cảm ứng 240Hz, 580 nitsChất liệu Chất liệu mặt lưng: Nhựa; Chất liệu khung viền: NhựaCPU M...",3890000,4490000,600000,13,5.0,1,5,available,"Thông số kỹ thuật Màn hình TFT LCD; 6.78 inches; Full HD+ (1080 x 2460 Pixels); Tần số quét 120Hz; Tần số cảm ứng 240Hz, 580 nitsChất liệu Chất liệu mặt lưng: Nhựa; Chất liệu khung viền: NhựaCPU M...",162007,Tecno
